0.034505367279052734,0.0,0.23,0.0,0.23
0.08464932441711426,0.92,0.92,1.15,1.15
0.1347033977508545,2.3,2.3,2.07,2.53
0.18474888801574707,3.45,3.68,3.68,3.68
0.2347862720489502,4.14,4.37,4.14,2.99
0.2848513126373291,4.37,4.6,4.6,2.53
0.3348686695098877,4.37,4.83,4.83,2.07
0.38489317893981934,5.06,4.83,4.83,1.61
0.4349327087402344,5.52,5.98,5.75,1.38
0.4849576950073242,6.21,6.44,6.21,1.38
0.5349941253662109,5.75,5.98,5.98,0.69
0.58498215675354,5.52,5.52,5.75,0.46
0.6350045204162598,5.06,5.52,5.06,0.23
0.6849517822265625,5.06,5.06,5.06,0.0
0.7349948883056641,5.52,5.75,5.75,0.0
0.7850525379180908,5.75,5.75,5.75,0.0
0.8351099491119385,5.52,5.98,5.75,0.0
0.8851220607757568,5.29,5.29,5.29,0.0
0.935150146484375,5.06,5.29,5.06,0.0
0.985201358795166,5.52,5.52,5.52,0.0
1.0352225303649902,5.75,5.75,5.98,0.0
1.0852324962615967,5.98,5.98,5.98,0.0
1.1352567672729492,5.52,5.75,5.75,0.0
1.185276985168457,5.52,5.75,5.52,0.0
1.2354013919830322,5.29,5.29,5.29,0.0
1.2853851318359375,5.98,5.98,5.98,0.0
1.335458755493164,5.75,5.98,5.98,2.07
1.3855245113372803,5.75,5.75,5.75,3.68
1.4355320930480957,5.29,5.52,5.52,4.83
1.4855618476867676,5.75,5.98,5.75,5.75
1.5356740951538086,5.52,5.75,5.75,5.98
1.5856189727783203,5.75,5.98,5.75,5.98
1.6356439590454102,5.98,6.21,6.21,6.44
1.6856939792633057,5.75,5.98,5.75,6.21
1.7357213497161865,5.98,6.21,5.98,6.44
1.7858073711395264,5.98,5.98,5.75,5.98
1.8358502388000488,5.75,5.98,5.98,6.44
1.8858442306518555,5.98,6.21,5.98,6.21
1.9358606338500977,5.75,6.21,6.21,6.21
1.9859347343444824,5.98,5.98,5.75,6.21
2.0359835624694824,5.75,5.75,5.98,6.44
2.086036205291748,5.75,5.98,5.75,6.21
2.136070966720581,5.75,5.98,5.98,6.21
2.186061143875122,5.98,6.21,5.98,6.44
2.2360823154449463,5.52,5.75,5.75,6.21
2.2861251831054688,5.98,5.98,5.98,6.44
2.3361852169036865,5.52,5.98,5.75,5.98
2.386213779449463,5.75,5.75,5.75,6.21
2.4362523555755615,5.75,5.98,5.98,5.98
2.486283302307129,5.75,5.98,5.75,5.98
2.536306858062744,5.75,5.98,5.98,6.67
2.5863254070281982,5.75,5.98,5.75,6.21
2.6363842487335205,5.52,5.98,5.75,6.21
2.6864073276519775,6.21,6.21,6.21,6.44
2.7366061210632324,5.73,5.96,5.73,6.19
2.787152051925659,5.92,6.38,6.38,6.6
2.8376879692077637,5.69,6.15,5.92,6.37
2.888179302215576,5.7,5.92,5.7,6.15
2.9386141300201416,5.93,6.16,6.16,6.61
2.9891653060913086,5.69,5.92,5.69,6.15
3.039637804031372,6.16,6.38,6.38,6.61
3.090161085128784,5.69,6.15,5.69,6.15
3.1406056880950928,5.7,5.93,5.93,6.39
3.191089391708374,5.93,6.15,6.15,6.38
3.2416634559631348,5.91,6.14,5.91,6.14
3.292146921157837,5.93,6.38,6.16,6.38
3.3427255153656006,5.92,5.92,5.92,6.37
3.3932113647460938,5.7,5.93,5.7,6.15
3.4437034130096436,5.7,5.93,5.93,6.15
3.4941978454589844,5.47,5.7,5.47,6.15
3.544667959213257,6.15,6.15,6.15,6.38
3.5951554775238037,5.7,5.93,5.93,6.16
3.6456005573272705,5.7,5.93,5.7,6.16
3.6961371898651123,5.69,5.92,5.92,6.15
3.7466561794281006,5.47,5.69,5.47,5.92
3.7971503734588623,5.92,6.38,6.15,6.61
3.8475773334503174,5.7,5.93,5.7,6.16
3.8980867862701416,6.15,6.15,6.15,6.61
3.94853138923645,5.93,6.16,5.93,6.16
3.9990758895874023,5.69,5.69,5.69,6.15
4.049603700637817,5.92,6.38,6.15,6.38
4.105192422866821,5.38,5.38,5.38,5.59
4.155256032943726,5.29,5.75,5.52,5.06
4.205996990203857,5.22,5.44,5.44,3.85
4.256876707077026,4.3,4.3,4.3,3.17
4.3073506355285645,3.88,3.88,3.65,2.51
4.357803821563721,3.42,3.65,3.65,2.51
4.407926559448242,3.44,3.44,3.44,1.84
4.458390951156616,3.42,3.65,3.42,1.37
4.508839130401611,4.33,4.33,4.33,1.14
4.559652328491211,3.85,3.85,3.85,0.91
4.609762191772461,3.44,3.44,3.67,0.46
4.660301923751831,3.41,3.64,3.64,0.23
4.710737705230713,3.42,3.42,3.65,0.23
4.76122522354126,3.41,3.41,3.64,0.0
4.8120317459106445,4.3,4.53,4.3,0.0
4.86214804649353,3.67,3.9,3.9,0.0
4.913036346435547,3.62,3.62,3.62,0.0
4.96347713470459,3.42,3.42,3.42,0.0
5.0139243602752686,3.42,3.42,3.42,0.0
5.064454793930054,3.19,3.42,3.42,0.0
5.114569664001465,4.36,4.36,4.36,0.0
5.165470361709595,3.85,3.85,3.85,0.0
5.215559005737305,3.44,3.67,3.44,0.0
5.266503095626831,3.39,3.61,3.61,0.0
5.3165283203125,3.91,3.91,3.68,0.0
5.3666064739227295,3.68,3.91,4.14,1.38
5.416678428649902,3.68,3.91,3.68,1.84
5.466721057891846,3.68,3.91,3.91,2.76
5.516711473464966,3.91,3.91,3.91,3.45
5.566741228103638,3.91,3.91,3.91,3.91
5.616754531860352,3.91,3.91,4.14,3.91
5.666750192642212,3.91,3.91,3.91,4.14
5.716777086257935,3.68,3.68,3.91,4.14
5.766816854476929,4.14,4.14,3.91,4.37
5.817037582397461,3.9,3.9,3.9,4.13
5.867477178573608,3.88,3.88,3.88,4.11
5.917912006378174,3.88,3.88,3.88,4.11
5.968398809432983,3.65,3.65,3.87,4.1
6.018948793411255,3.64,3.87,3.87,4.1
6.069392681121826,3.88,3.65,3.65,4.11
6.1198790073394775,3.65,3.88,3.88,4.1
6.170346975326538,3.65,3.65,3.88,4.1
6.22084903717041,3.65,3.87,3.87,4.1
6.271352291107178,3.87,3.65,3.87,4.1
6.32197904586792,3.64,3.86,3.86,4.09
6.372594118118286,4.09,4.09,4.09,4.55
6.4230546951293945,3.88,3.88,4.1,4.33
6.473658561706543,3.87,3.87,3.87,4.09
6.524125576019287,3.65,3.88,3.88,4.1
6.574751853942871,3.86,3.64,3.86,4.09
6.625236988067627,4.1,4.33,4.33,4.56
6.675852537155151,3.87,3.87,3.87,4.09
6.726465940475464,3.86,3.86,3.86,4.32
6.776944875717163,3.65,3.88,3.88,4.1
6.827545404434204,3.64,3.64,3.87,4.09
6.878119707107544,4.09,4.32,4.09,4.55
6.9286048412323,3.88,3.88,4.1,4.33
6.979092121124268,3.87,3.87,3.87,4.1
7.029529333114624,3.65,3.88,3.88,4.34
7.080005407333374,3.65,3.65,3.87,4.1
7.130479097366333,3.88,3.88,3.65,4.1
7.180951356887817,3.65,3.65,3.88,4.1
7.2314136028289795,3.88,3.88,3.88,4.11
7.281888723373413,3.87,3.87,4.1,4.33
7.3323142528533936,3.88,3.65,4.11,4.11
7.3828370571136475,3.64,3.87,3.87,4.1
7.433391094207764,3.87,3.64,3.64,4.1
7.4841156005859375,3.86,4.08,4.31,4.54
7.534527063369751,4.11,4.11,3.88,4.34
7.585114002227783,3.87,3.87,3.87,4.09
7.635544300079346,3.88,3.88,3.88,4.11
7.685962915420532,3.65,3.88,3.88,4.11
7.736523389816284,4.1,4.1,4.1,4.55
7.786942958831787,3.88,4.11,3.88,4.11
7.837460279464722,3.87,3.87,4.1,4.33
7.8878607749938965,3.88,3.88,4.11,4.11
7.938416242599487,3.64,3.87,3.87,4.1
7.9890100955963135,4.09,4.09,4.32,4.55
8.039544105529785,3.87,3.87,3.87,4.33
8.089979410171509,4.11,3.88,3.88,4.11
8.140459775924683,3.87,3.65,3.88,4.33
8.190895080566406,3.88,3.88,3.88,4.11
8.241390943527222,3.87,3.65,3.87,4.1
8.291786193847656,3.65,3.88,3.88,4.11
8.342270135879517,4.1,3.87,3.87,4.1
8.392729043960571,3.88,3.88,3.88,4.33
8.443203687667847,3.88,3.88,3.88,4.1
8.493648529052734,3.88,3.88,3.88,4.11
8.544163703918457,3.65,3.87,3.87,4.1
8.59472131729126,4.1,4.1,4.1,4.55
8.645312309265137,3.87,3.87,4.09,4.09
8.695738077163696,3.88,3.88,3.88,4.34
8.746133804321289,3.65,3.88,3.88,4.11
8.796607255935669,3.88,3.88,3.88,4.1
8.846996068954468,4.11,4.11,4.11,4.34
8.897456645965576,3.88,3.88,4.11,4.11
8.947948455810547,3.87,3.87,3.87,4.1
8.99838638305664,3.88,3.88,3.88,4.33
9.04888367652893,3.65,3.87,3.65,4.1
9.099429845809937,4.1,4.1,4.33,4.32
9.149853944778442,3.88,3.88,3.88,4.34
9.2004873752594,3.86,3.86,3.86,4.32
9.2510085105896,3.87,3.87,3.87,4.1
9.301537036895752,3.87,3.87,3.87,4.33
9.3521728515625,3.86,3.64,3.86,4.09
9.402893304824829,3.63,3.86,3.86,4.08
9.453522205352783,4.09,3.86,4.09,4.32
9.504117965698242,3.87,3.87,3.87,4.09
9.554673671722412,3.64,3.87,3.87,4.1
9.605124235153198,3.88,3.65,3.88,4.1
9.65567135810852,3.64,3.87,3.87,4.1
9.706353902816772,4.09,4.09,4.09,4.54
9.757056474685669,3.86,4.08,4.08,4.08
9.807502746582031,3.88,3.88,3.88,4.33
9.858280420303345,3.85,3.85,3.85,4.08
9.908774852752686,3.65,3.65,3.87,4.1
9.962956428527832,3.82,4.04,4.04,4.04
10.014504432678223,3.57,2.46,2.23,3.79
10.064920663833618,3.88,0.23,0.23,3.42
10.115614891052246,4.09,-1.59,-1.82,2.5
10.16589617729187,5.04,-3.66,-3.89,2.29
10.216689586639404,5.89,-4.76,-4.98,1.81
10.266974449157715,5.03,-4.58,-4.8,1.6
10.317362308502197,5.02,-4.34,-4.57,1.14
10.367785453796387,4.79,-4.57,-4.57,0.91
10.418276071548462,4.79,-4.56,-4.79,0.68
10.468951225280762,5.68,-5.45,-5.68,0.23
10.519351720809937,6.16,-6.16,-6.39,0.23
10.569946765899658,6.59,-5.22,-5.45,0.0
10.620381355285645,5.7,-5.02,-5.48,0.0
10.670871257781982,5.24,-4.78,-5.01,0.0
10.721529960632324,5.0,-4.77,-5.0,0.0
10.772111892700195,5.0,-4.55,-4.78,0.0
10.822235107421875,5.74,-5.74,-6.2,0.0
10.873075246810913,6.34,-6.11,-6.56,0.0
10.923170566558838,5.51,-5.51,-5.74,0.0
10.97379446029663,5.23,-5.23,-5.45,0.0
11.024324655532837,5.01,-4.78,-5.24,0.0
11.075002908706665,4.77,-4.77,-5.0,0.0
11.125380516052246,5.94,-5.94,-6.4,0.0
11.175919771194458,6.15,-6.37,-6.6,0.0
11.226418495178223,5.7,-5.47,-6.15,0.0
11.276880502700806,5.24,-5.47,-5.47,0.0
11.327300310134888,5.25,-5.02,-5.48,0.0
11.377668380737305,5.03,-4.8,-5.25,0.0
11.428165912628174,5.01,-5.01,-5.47,0.0
11.479649543762207,5.81,-6.04,-6.26,0.0
11.530035257339478,5.48,-5.48,-5.71,0.0
11.58035397529602,5.26,-5.26,-5.49,0.0
11.630684614181519,5.03,-5.03,-5.49,0.0
11.681421756744385,4.99,-4.99,-5.45,0.0
11.731879949569702,5.01,-5.01,-5.47,0.0
11.782251834869385,5.94,-6.17,-6.4,0.0
11.832962989807129,6.35,-6.81,-7.03,0.0
11.883412599563599,5.7,-5.93,-6.16,0.0
11.933824300765991,5.25,-5.48,-5.71,0.0
11.98429250717163,5.24,-5.24,-5.7,0.0
12.03494668006897,5.22,-5.22,-5.45,0.0
12.08540964126587,5.93,-6.16,-6.39,0.0
12.135951042175293,6.37,-6.6,-7.28,0.0
12.186430215835571,5.93,-5.93,-6.16,0.0
12.236883878707886,5.25,-5.47,-5.93,0.0
12.287200450897217,5.26,-5.49,-5.72,0.0
12.338131189346313,5.2,-5.2,-5.65,0.0
12.388211488723755,5.97,-6.2,-6.43,0.0
12.438855648040771,6.36,-6.82,-7.27,0.0
12.489609003067017,5.9,-6.12,-6.35,0.0
12.540040254592896,5.25,-5.47,-5.7,0.0
12.590617179870605,5.23,-5.46,-5.69,0.0
12.641114711761475,5.24,-5.24,-5.47,0.0
12.691868782043457,5.9,-6.12,-6.8,0.0
12.742166757583618,6.63,-6.86,-7.09,0.0
12.792602062225342,5.7,-7.07,-7.53,0.0
12.843079090118408,5.47,-6.15,-6.38,0.0
12.89370608329773,5.46,-5.68,-6.14,0.0
12.9442138671875,5.01,-5.24,-5.69,0.0
12.994365453720093,5.05,-5.28,-5.51,0.0
13.045007467269897,5.91,-6.14,-6.59,0.0
13.095555067062378,6.37,-6.83,-7.06,0.0
13.146235227584839,5.68,-5.9,-6.36,0.0
13.19671106338501,5.24,-5.47,-5.7,0.0
13.246999740600586,5.26,-5.26,-5.49,0.0
13.297472715377808,5.02,-5.02,-5.7,0.0
